Boundary_F_score,DINO_similarity,LPIPS,Mask_IoU,PSNR,SSIM,masked_LPIPS,masked_PSNR,masked_SSIM,method,multi_view_consistency,uid,view
0.009496676735579967,0.3814930319786072,0.2658064067363739,0.3332105278968811,13.205193519592285,0.20413661003112793,0.5088983178138733,5.0722479820251465,0.1447380781173706,stage2_geoss_ss,0.9109182953834534,test_000001,2.0
0.01044386439025402,0.37864798307418823,0.2942648231983185,0.23327109217643738,10.00400161743164,0.27283528447151184,0.47806838154792786,4.930110931396484,0.3398732542991638,stage2_geoss_ss,0.8573939204216003,test_000001,3.0
0.02245088666677475,0.37224239110946655,0.26765626668930054,0.4066053628921509,10.78187084197998,0.19259850680828094,0.5864197611808777,3.9068751335144043,0.1560763567686081,stage2_geoss_ss,0.8738042116165161,test_000001,4.0
0.02436738647520542,0.6613839864730835,0.22945073246955872,0.47686508297920227,10.720605850219727,0.5919620394706726,0.355632483959198,5.99621057510376,0.7141438722610474,stage2_geoss_ss,0.8881859183311462,test_000001,5.0
0.022813688963651657,0.47160547971725464,0.27197039127349854,0.30468228459358215,9.686201095581055,0.3137229084968567,0.5419649481773376,3.9100286960601807,0.3124772310256958,stage2_geoss_ss,0.8561760187149048,test_000001,6.0
0.02075471542775631,0.5469515323638916,0.21213603019714355,0.38795551657676697,10.171309471130371,0.28216466307640076,0.5936732292175293,3.2372448444366455,0.2782137393951416,stage2_geoss_ss,0.8789267539978027,test_000001,7.0
0.03252032399177551,0.35574871301651,0.2515685558319092,0.31291815638542175,14.216068267822266,0.22641617059707642,0.27408522367477417,8.617583274841309,0.2735294699668884,stage3_geovis_slat,0.928274393081665,test_000001,0.0
0.014059754088521004,0.361472487449646,0.2640848755836487,0.40771612524986267,13.00271224975586,0.26938632130622864,0.3456476330757141,6.972215175628662,0.2885296046733856,stage3_geovis_slat,0.9123159646987915,test_000001,1.0
0.009505704045295715,0.3755227327346802,0.2645993232727051,0.3338650166988373,13.172121047973633,0.20075826346874237,0.5106226801872253,5.052614212036133,0.14206485450267792,stage3_geovis_slat,0.9105525612831116,test_000001,2.0
0.010425716638565063,0.3721073567867279,0.29426729679107666,0.2306857854127884,10.076282501220703,0.26454681158065796,0.48055267333984375,4.895844459533691,0.32023924589157104,stage3_geovis_slat,0.8586837649345398,test_000001,3.0
0.01862197369337082,0.3689418435096741,0.26639658212661743,0.40498214960098267,10.778425216674805,0.18696022033691406,0.5900424718856812,3.870790481567383,0.14997828006744385,stage3_geovis_slat,0.8736873865127563,test_000001,4.0
0.022514071315526962,0.6623024344444275,0.23004288971424103,0.4772682785987854,10.81454086303711,0.5934610366821289,0.35994285345077515,5.981110572814941,0.7070299386978149,stage3_geovis_slat,0.8887598514556885,test_000001,5.0
0.022813688963651657,0.4722364842891693,0.27154654264450073,0.30351516604423523,9.753031730651855,0.30489394068717957,0.5451086163520813,3.884660005569458,0.2980184853076935,stage3_geovis_slat,0.8571139574050903,test_000001,6.0
0.015122871845960617,0.5404278039932251,0.2121005356311798,0.38715624809265137,10.130182266235352,0.26261287927627563,0.5947476029396057,3.1934351921081543,0.25768452882766724,stage3_geovis_slat,0.8788108825683594,test_000001,7.0
0.03252032399177551,0.35575005412101746,0.251543790102005,0.31291815638542175,14.215527534484863,0.22639891505241394,0.27410265803337097,8.617046356201172,0.2735103368759155,stage4_geovis_slat_joint,0.9282698035240173,test_000001,0.0
0.014059754088521004,0.3614771366119385,0.2640567719936371,0.40771612524986267,13.002622604370117,0.26939690113067627,0.34563231468200684,6.972475051879883,0.28855252265930176,stage4_geovis_slat_joint,0.9123161435127258,test_000001,1.0
0.009505704045295715,0.3755902349948883,0.2646716237068176,0.33392637968063354,13.172513961791992,0.20078878104686737,0.5106115937232971,5.052788257598877,0.1420874297618866,stage4_geovis_slat_joint,0.9105579853057861,test_000001,2.0
0.010425716638565063,0.37212634086608887,0.2942994236946106,0.2306857854127884,10.076498031616211,0.2645672559738159,0.48054149746894836,4.895914077758789,0.3202507495880127,stage4_geovis_slat_joint,0.8586887121200562,test_000001,3.0
0.01862197369337082,0.368942528963089,0.2663591504096985,0.40498214960098267,10.778402328491211,0.18696646392345428,0.5900420546531677,3.870802879333496,0.14998316764831543,stage4_geovis_slat_joint,0.8736861944198608,test_000001,4.0
0.022514071315526962,0.6623141169548035,0.23007652163505554,0.4772372543811798,10.814801216125488,0.5934749841690063,0.3599402904510498,5.981149196624756,0.7070289850234985,stage4_geovis_slat_joint,0.888763427734375,test_000001,5.0
0.022813688963651657,0.4722272455692291,0.27157700061798096,0.30345454812049866,9.753010749816895,0.304877907037735,0.5451186299324036,3.8846004009246826,0.2980000376701355,stage4_geovis_slat_joint,0.8571115732192993,test_000001,6.0
0.015122871845960617,0.5404244065284729,0.21209675073623657,0.38715624809265137,10.130162239074707,0.2625926434993744,0.5947527885437012,3.193382740020752,0.25766441226005554,stage4_geovis_slat_joint,0.878810465335846,test_000001,7.0
